ID	sample-1_rpkm	sample-2_rpkm	sample-3_rpkm	sample-4_rpkm	sample-5_rpkm
Unigene0000290	3.53737948043921	3.18564624758528	1.78151547174763	3.95936438235444	3.31147752410714
Unigene0000291	4.66732373071157	2.13872519757005	2.27693939747024	3.41294689173949	2.84376993260495
Unigene0000292	2.62446193954763	5.65194610778376	3.55822171181049	1.81656163690355	5.33757287672874
Unigene0000293	5.09919100070309	3.11052821140833	4.58290811491729	3.29581197370233	2.88425253706237
Unigene0000294	3.9689670341491	4.03076914331702	3.89266034325105	4.23400054235189	4.56599912766202
Unigene0000295	4.57034233608124	4.32628054543953	3.42188696709334	5.03237356193943	2.68795206650504
Unigene0000296	4.41606260769269	3.91998947954957	1.97986960969572	4.31761070877093	3.81575276847501
Unigene0000297	3.66611307813406	3.86127016919447	3.45225328197787	4.39842529414337	2.02799711458754
Unigene0000298	3.56699146495954	5.87651401485748	4.18040774185704	2.77210446358908	4.39596881460757
Unigene0000299	4.97127274620554	3.28575082079513	3.95211860337791	4.65856703314464	3.73278516168734
Unigene0000300	3.57236692099331	1.63198405120857	3.58620592792317	4.49426808542889	4.79662686870355
Unigene0000301	4.45004784152091	4.49855913112269	4.75752215053131	3.85671981677427	3.88269456811364
Unigene0000302	4.30676017110482	5.12329522406763	5.77195838262034	6.48580536148926	4.80428210234099
Unigene0000303	4.11761008426406	4.43347178468038	4.65874869497055	4.75135593721875	2.17141724960169
Unigene0000304	2.77080196649457	2.35718903252063	2.10215258127945	6.02906296877522	3.30543219087978
Unigene0000305	2.49674336476783	3.99048917379497	4.72877723115815	4.21225854649632	3.18763583012885
Unigene0000306	3.21570290938863	4.38104316698552	3.30593443702836	3.00088869457635	5.32925050082543
Unigene0000307	2.68540175536729	3.3291611219188	3.52591396948894	3.57107863326756	4.26819404961903
Unigene0000308	3.80697302066071	5.04628468002728	3.7980412664667	3.64236830892152	3.90716397064983
Unigene0000309	2.69182341762986	3.9259503522164	3.8456040139227	0.924775931065441	4.27011842080853
Unigene0000310	3.95472301329107	4.20188193092415	2.47168593979384	5.27891478894963	3.77181860515532
Unigene0000311	4.39108969415113	6.39877834863011	4.24611524225221	4.09380310327512	3.4677935701595
Unigene0000312	3.03302321964318	5.98092365935224	4.61858621378837	3.16774966035149	3.92325712733353
Unigene0000313	3.36596750781284	3.01611898797086	1.48309769823291	3.38929187462268	5.59359351980819
Unigene0000314	2.88544715702082	3.74613785457717	4.15872627526741	2.03191519738925	6.46192743088215
Unigene0000315	3.35824217615303	4.9182366904359	1.93802531664844	2.00087911402582	4.36572555028558
Unigene0000316	2.817588687178	4.09355149086753	4.58688846767633	4.37278659847567	2.67981144538662
Unigene0000317	5.45260376088208	2.61762177590575	4.50453636241788	4.18934459879938	2.09200840519605
Unigene0000318	3.4668436792649	4.71670144949255	3.61027144102294	3.40697151738036	3.64593952390601
Unigene0000319	2.9373270471791	4.45262867371669	3.76130927032329	4.17881083096005	5.27900901094806
Unigene0000320	5.08006254951021	4.79492385885148	3.20433453865088	4.13091855688343	4.93210208628305
Unigene0000321	2.58772687932687	1.5730777074981	3.9317553573867	3.89699533662307	3.65159324419472
Unigene0000322	4.05907498087993	3.72457040589021	3.86789640143081	3.90619451069676	3.25647107000636
Unigene0000323	6.10027057627108	4.67342224534311	3.36662337914698	3.40228854607181	4.76824216319148
Unigene0000324	3.64947295279608	2.47723198083382	3.38681803677239	5.3438669125804	5.02608474896918
Unigene0000325	2.81233444960763	4.27757523968316	5.99495830864682	6.48231668756849	4.65982829959873
Unigene0000326	4.52139571801726	5.4998611327449	3.15868129370676	4.3666809478219	4.59883191553677
Unigene0000327	3.9792454019616	3.64302429633332	4.83533130732411	3.13199820469793	3.63174239994626
Unigene0000328	2.51515792851094	5.33783021421443	5.87888623660454	4.62547604666091	5.71610506517951
Unigene0000329	4.80353404029044	6.08899376017023	5.73390092305319	4.86426181493114	4.70687062097582
Unigene0000330	4.6741422600622	5.36934067719298	4.84618794999634	3.82411094173213	4.6240431143146
Unigene0000331	5.81968455458853	2.70998554929123	4.10894871310485	2.39854686275499	4.10231342576084
Unigene0000332	4.60486805697599	4.29757501908164	4.44076056583109	4.40738573163323	4.45925285687801
Unigene0000333	3.46206945151781	4.76431265917415	4.15650187651017	4.67779183048284	3.02295999478563
Unigene0000334	4.72137048095719	3.90854680293298	6.25644576029708	7.30601408251152	5.41916441222288
Unigene0000335	3.78883491892006	3.0549625716021	2.69389063885884	4.20708481795774	3.84068940228274
Unigene0000336	5.70514008196349	4.05627145456131	3.54488478749915	3.3104428067507	4.61531673865571
Unigene0000337	5.33456756100678	3.45524082976385	4.01488053733327	3.9886571135754	2.75162321106223
Unigene0000338	6.08612740351177	4.23646768297135	2.95251847451971	5.05378403273174	3.61623101902963
Unigene0000339	4.18699839769053	4.93986341300856	4.45523842450077	3.38071332422366	3.26138909128702
Unigene0000340	4.05293021398126	2.08461589243962	4.36099645212729	4.83085464851247	3.97725736028577
Unigene0000341	6.87601667291385	5.09483632342351	3.31233634464009	5.15571759606607	3.38674527804544
Unigene0000342	3.76876948678086	2.96870941794675	2.00256545664026	3.76659152714663	4.26809054281133
Unigene0000343	4.13458692253444	3.33862357950247	4.82303518525818	4.28046285588328	4.27385451717513
Unigene0000344	4.89080948930518	4.40724616965092	5.21641756637243	3.72094702454731	4.03687018385621
Unigene0000345	4.27733348651587	3.45032435923622	4.80492198717984	3.4381639704122	4.56513225462964
Unigene0000346	2.86732512726634	3.03673826525536	2.3085222934887	5.99635519222867	5.19183732587199
Unigene0000347	4.17697575308509	2.88855573773965	3.31322205408263	3.69417343720639	3.77431976983288
Unigene0000348	2.74189223264697	4.78629378607519	2.97199324168599	4.9008385386657	2.21262357968579
Unigene0000349	4.3815271591415	5.2184011621097	3.53579187770181	3.43505549632362	4.6007877618389
Unigene0000350	4.38649421979833	4.226324088142	4.48057721237311	3.7748234271587	4.24205298201691
Unigene0000351	4.34607635559087	2.40075634052412	4.04933279641655	4.02442398306274	5.40266801884855
Unigene0000352	4.59832151658243	2.69584513607639	5.62760498246922	2.81108503849866	4.92945358710965
Unigene0000353	2.20998729535469	3.09080046716114	5.13494903836419	3.1025722481015	4.54919899869079
Unigene0000354	4.36651861742093	5.27993348524116	2.93730841148271	2.87728605218799	1.92629611227127
Unigene0000355	5.47842354780959	6.03688947879431	2.42636170189217	4.0351521809888	2.54661610458419
Unigene0000356	6.10203257351419	3.78425905457441	5.90288936732285	4.59148222247205	4.17887885883894
Unigene0000357	4.8081221865046	4.95941786017793	3.99551038631195	5.59574718233386	6.51882448830117
Unigene0000358	3.82733403870768	2.39221921805891	4.8083184721944	5.00814677126662	3.21147617107657
Unigene0000359	2.6192372383685	3.18537124020227	2.19759054423658	3.60258965963385	4.56953385164269
Unigene0000360	3.28656865926763	4.15512554752814	5.02859349410736	2.74634174112547	4.67108792086967
Unigene0000361	4.85850324038368	3.53973903971715	4.27860554636691	4.75861761775587	4.69488713298454
Unigene0000362	5.25208338295445	2.52651556639003	3.58330324667248	3.36219461548313	4.5367224627236
Unigene0000363	1.91064633840547	2.5378783349027	4.37246223333232	4.31479629941022	4.24713457961104
Unigene0000364	4.99541069070626	2.84611609286598	2.76879182451373	2.92536051864327	4.33746038228998
Unigene0000365	3.65388031324374	4.42844778096927	2.69274864525043	2.4570712953378	4.02236094300483
Unigene0000366	3.45273283907687	4.41846032645304	3.79060671115142	4.92825480887479	2.93746093528383
Unigene0000367	4.74462145412779	4.60263684082576	3.79283041532147	6.68398942230707	4.99366915569134
Unigene0000368	3.29033511512943	4.15050251434874	5.18587952729386	3.68095701947693	4.13937018612416
Unigene0000369	5.94011932677275	3.24754157092526	4.69220995939981	3.2637780440703	1.30164283141102
Unigene0000370	2.96307188898856	3.36155763348325	1.95074626822963	3.83890734300719	2.28145900434291
Unigene0000371	3.42843687658184	3.44873370417978	3.61733310793763	5.88530708758955	4.30977169848595
Unigene0000372	3.63894957003708	5.00024080520443	2.96521643875456	3.61232261121778	4.28145889051765
Unigene0000373	3.93632780811286	2.67657076679358	4.44860481006636	5.58781304359954	5.7002116944162
Unigene0000374	3.72164596739489	4.25393018793242	4.28468546624272	5.20298405354179	4.80182519343399
Unigene0000375	3.65988896966196	4.37441717434713	4.89965362497203	3.94513811433428	3.57501041450316
Unigene0000376	4.7770447584054	3.37538094769857	4.21208296758555	5.27105558681694	4.79991102282029
Unigene0000377	4.54733583649509	4.38124146967771	4.15912394921489	3.74564653022749	3.9291739623593
Unigene0000378	4.69080003172358	4.15053708355121	2.07757599672559	5.2720070651378	3.52651222489886
Unigene0000379	3.66524177378987	5.31616839082127	3.54105330102114	4.69494351246158	4.18118819749032
Unigene0000380	3.5242013293639	3.00306607760383	4.10903036317554	4.02320408266126	4.10524214245472
Unigene0000381	3.82366572241519	5.29007446277156	3.16324879836451	4.90945736331178	3.05788248984381
Unigene0000382	4.31922124343014	5.05171199477581	3.37666632700474	4.18562695404411	3.74660472973701
Unigene0000383	3.05750342870143	6.12693620128368	4.81161086903072	4.48172156639943	3.65721737649116
Unigene0000384	3.02110784734897	3.02757647262013	5.5918652140642	4.1596704462643	1.12943844096
Unigene0000385	2.60101789324181	4.19319900897379	4.00051566711948	2.04514500442915	4.11195522188556
Unigene0000386	4.31223875706688	4.75072295599683	3.911043720208	3.8306651359134	3.40126364303754
Unigene0000387	4.17143640624336	4.14963151092824	4.41634201284455	3.23705997397047	5.86201652143057
Unigene0000388	2.50033413028632	4.04253149583955	2.65912844654435	4.96388050807308	3.78431378713305
Unigene0000389	5.54572892261648	4.84531369449117	6.42064883260251	5.60391322201902	3.86389647057864
Unigene0000390	5.08323391936999	4.10297173018553	5.33558156261971	4.79335072352855	5.38542419615305
Unigene0000391	4.27819175222001	2.66565859280213	4.19240557672473	3.44645546825732	3.60209355809058
Unigene0000392	4.63236091954217	3.93700954959352	4.34597246933259	3.64581782534169	2.79914027729301
Unigene0000393	4.23520731969063	2.96555361051691	5.16542618551616	3.94894856588588	5.08948225395408
Unigene0000394	3.46536160733308	4.65232756779555	4.74802861049818	3.72346126804423	2.78352498660546
Unigene0000395	4.53641455253346	3.41785058380804	0.745678337504949	3.579055507097	4.57900781941724
Unigene0000396	2.50460966671968	3.94775367702414	5.90669975204576	4.05782797788531	4.10529752349076
Unigene0000397	3.22581871841037	4.4011848976772	3.1805744108456	3.39252868160614	3.33907798193167
Unigene0000398	2.38354820378873	3.09709869378904	4.87361538673192	4.22692970063686	5.17934660860404
Unigene0000399	3.76649966875587	2.7642673729378	3.83763195936684	3.75479962764075	3.65858621297427
Unigene0000400	4.44996107829691	4.37638231586489	3.99134875569075	6.5952844512053	4.23716051907319
Unigene0000401	4.293445290752	4.86656958498698	2.38676621878791	3.9081401414601	3.72977116702067
Unigene0000402	2.98848754128418	3.00203540907858	3.72249641595743	3.04269862026958	3.31827671284956
Unigene0000403	3.94660406158009	3.54892621195934	3.87697869650379	2.68938876290974	3.02948611307933
Unigene0000404	3.27579230607823	5.64623140748361	3.36068278060307	2.22453191216086	4.75844178891692
Unigene0000405	4.49657331874508	3.30162731428586	3.20478532189252	3.97338307187443	4.59705209152331
Unigene0000406	5.48751416514638	5.28711670061992	4.44086190455956	4.8865049344287	4.71064813969999
Unigene0000407	3.52188965698079	3.41102102925198	5.03045445103008	2.29800495696787	3.46049429866395
Unigene0000408	4.36719807263254	3.74409796178444	3.93047732679253	3.35141657725539	3.84428784716677
Unigene0000409	4.90750113655904	3.69848364369235	3.97640403812882	3.0401649001422	3.95356329739108
Unigene0000410	3.16604901439689	4.56314018498359	3.38429984040826	3.28822897250015	4.73205139063624
Unigene0000411	3.74776230427236	2.15851936648585	5.13565357937724	4.96229431352855	3.98355586350961
Unigene0000412	4.89121561031579	3.56874258884158	4.95518899431707	3.14577884615443	4.0281939674353
Unigene0000413	2.55519421439381	3.88856355614194	6.36927681876027	3.47523600918126	2.89990830876883
Unigene0000414	4.50465451144633	3.63735374497265	4.18806677858136	5.42454099266981	3.96265832582167
Unigene0000415	2.21591847438558	4.38858128663044	6.33529259326886	4.10815833916071	4.72362718041943
Unigene0000416	3.74956371496776	3.4598285412472	3.92980697231159	3.85624524050423	5.16675490049193
Unigene0000417	2.73965366808822	4.93584884759251	5.00312899007877	4.289320779017	2.12973966820602
Unigene0000418	4.53425387799231	3.56840675020738	3.50591891282707	3.40341049436896	2.58314877242613
Unigene0000419	4.71452973343671	4.49989568012086	2.52934221786131	4.54608786164677	1.68061987223357
Unigene0000420	5.88626013852131	4.77655408751858	2.46853013118764	4.83997564237336	3.2668088098899
Unigene0000421	3.0994916377563	5.16213628248247	3.7891912535764	3.98590068527656	4.20858208851853
Unigene0000422	4.44175229285267	5.28801358042998	3.87364912468255	3.54548854395695	4.03237643573933
Unigene0000423	3.90917765817096	3.36357806768123	3.59820219164588	4.09681524757032	4.63789323442706
Unigene0000424	4.38582469083065	4.7737570279444	3.29068643360283	3.70099414058108	3.09824592941511
Unigene0000425	4.72106248013984	2.99087734529005	2.38824841228854	4.49662720603057	4.04804454372789
Unigene0000426	3.69752142521304	4.84548898248097	4.48228304571772	4.21407012784591	4.69117948464175
Unigene0000427	4.31905240221183	6.39948884952243	3.59641687078098	5.20293265891267	4.58547616531618
Unigene0000428	5.59804890210195	4.47867649025871	3.01309462337179	4.36963856155474	3.01332642112513
Unigene0000429	2.72226511727909	2.71369110620412	5.1430801656855	5.53854546742631	4.89743844300207
Unigene0000430	4.87151751563159	1.95019431242792	3.91776662548662	3.74820839392745	4.34505410193208
Unigene0000431	5.10436574960845	3.15951906408894	2.56863056792684	3.62563742237995	2.72348728249742
Unigene0000432	5.05602650648386	3.6005978590549	5.36667577129962	4.32583204433911	2.10723660570843
Unigene0000433	2.9256291771597	5.07495081972992	2.617839792773	4.41131211680318	4.70536346131839
Unigene0000434	4.8742618711255	3.71001316629647	2.62474080478038	2.14172902177088	3.80311235679933
Unigene0000435	4.22834498031367	2.87652771667518	2.48839664539465	3.51026799786733	5.49672972880357
Unigene0000436	4.21772758038737	4.20286296587855	3.62053239094467	3.57691461317284	1.25982431610447
Unigene0000437	3.68060211007018	5.06757563906776	2.86418942671148	4.35885194986119	4.42625344157843
Unigene0000438	3.76191768499812	4.86906967538583	4.34114757998724	1.82596328344722	3.34980986127182
Unigene0000439	5.04980878441431	4.2220647366154	5.07657940093826	4.44798516485597	3.85404508765169
Unigene0000440	3.75339132057273	3.55736144809757	4.30435648355002	3.64268977987161	2.88081817681202
Unigene0000441	3.50628041199873	3.75724119885304	4.47365560382294	3.85797455521756	5.32535207324325
Unigene0000442	3.57185867411599	4.73990175399363	2.50828518007649	3.26555801534136	3.60733550608089
Unigene0000443	4.1812540992399	3.44251041683864	4.342412845802	3.03062458030963	3.46734408227261
Unigene0000444	4.04750759662258	3.38079195055233	3.69937024417764	3.36890340143253	4.24381167920881
Unigene0000445	4.22015511176958	4.47901421937591	3.47774311772605	3.90273983078662	4.61495737097404
Unigene0000446	3.16051420505046	3.19137341267712	4.92118805721233	4.64848435624698	2.73181143997138
Unigene0000447	3.90265345778134	3.38649814004425	5.07375653238856	4.38772211252673	1.44970255998054
Unigene0000448	4.76882427606189	3.76429056749294	3.24539952604608	3.70482500701952	4.09299307609197
Unigene0000449	3.05213727266541	1.85954763669987	3.28819496601798	4.69896390964652	6.67345411035157
Unigene0000450	4.22076927432435	3.26292147348334	3.66028556760295	3.67956247448076	4.67786997838286
Unigene0000451	3.39291737354991	3.21712653029179	2.65084901312232	5.10296110849711	3.81547983122934
Unigene0000452	3.81480634005928	4.66766184546473	3.82090512514626	3.80814239752531	5.37087186904367
Unigene0000453	4.58381913596729	4.2271699654465	3.31332228149962	5.48277120776944	5.02685319768837
Unigene0000454	4.101960069867	4.87993652134475	4.15610172361547	2.77301988557055	4.49420483852573
Unigene0000455	4.71275143480684	4.74472878128328	2.85233245664402	5.12248139871002	3.97208176226726
Unigene0000456	4.25358581166716	3.02056986126838	4.33111257808452	2.36514708891479	4.13624807260684
Unigene0000457	4.20411682397209	4.56780050734018	3.67919216522722	4.38952344946819	4.48809065484232
Unigene0000458	4.67744308373218	3.9919720443165	4.94856809063536	4.64441102049713	2.35574576564874
Unigene0000459	3.63318272532734	3.33874381951694	4.07979776512353	3.78826670827464	3.48048600937448
Unigene0000460	3.60312698130523	3.99358057566934	4.94248542611894	3.33955447384391	4.0850621075488
Unigene0000461	4.80345237404864	5.55907768578769	2.49023852224809	4.88756815633806	2.69338595664193
Unigene0000462	3.90020059009878	4.53493541136157	4.49651389168808	4.5257818625984	3.38237790608091
Unigene0000463	4.59727673093741	3.92720051134626	2.82012484339396	3.10878342405206	2.56624121549889
Unigene0000464	4.49138304585938	3.92196612703913	5.08642425405425	3.45976763708952	4.99679002898712
Unigene0000465	3.82667703004003	3.88766749345171	5.49627781505745	4.05347495088406	5.12838735387987
Unigene0000466	3.2509035948301	4.47660403765753	4.14787212501376	3.06222939120046	3.47476340185326
Unigene0000467	3.90331562616475	4.42375009965678	1.29552741498859	5.04390384485546	3.49153574354021
Unigene0000468	4.66633219239795	4.18479766100993	4.8806648622279	4.10669668544894	4.61575132029157
Unigene0000469	3.5404559819276	5.24351358635483	3.52900075642931	4.09769350928194	3.2076186916794
Unigene0000470	2.63289635799947	5.71867204736712	3.95615833832752	4.68822471514692	4.11920996778221
Unigene0000471	1.98270479727106	3.38198606142314	4.4533785086213	4.49693907201767	3.81748138135341
Unigene0000472	2.69076945824773	4.97734726011243	2.44697501807521	2.79810862761317	3.85688660939639
Unigene0000473	3.03436016043551	4.57262822124529	2.58107388501189	5.43270764428353	4.08859696706843
Unigene0000474	4.45836236136727	3.25009167131159	3.86776635965767	1.21183815803699	2.25688957260516
Unigene0000475	3.22061497113596	3.13551741521356	3.88651564474689	3.96048801923551	3.09048118325902
Unigene0000476	2.83273207266386	5.39640318421583	4.02270829356765	2.20637437176719	5.84751842323318
Unigene0000477	4.62358608828103	2.27999794367487	4.28338605388561	4.41644582252278	2.47701893891687
Unigene0000478	4.72807123079356	6.37703165575636	3.40127316257447	3.39342538341305	5.24731587460066
Unigene0000479	3.17746638813571	3.1177246307677	5.05391906926957	4.67843798134964	3.65139446678296
Unigene0000480	4.24838420381475	4.81931521983506	4.74990343143349	4.15487749563432	5.37179012340478
Unigene0000481	3.7346359224299	5.67925691836043	3.93186858172167	6.50217926606026	4.88927027574218
Unigene0000482	4.66529238975724	3.57692478581217	5.2800713467906	1.8955467830196	3.16665315555805
Unigene0000483	4.21381877661405	4.77013986820454	4.42040152306824	3.50044539292004	3.66175553914512
Unigene0000484	3.06430809098792	2.20438708733128	2.69424205717716	4.33497663699344	1.19746065317174
Unigene0000485	3.3782199820979	3.0207920830075	4.18967493988871	2.99841788259141	3.50736361356733
Unigene0000486	3.6844573800643	4.3495893674995	4.83723041623634	3.93499910991742	4.17204678186032
Unigene0000487	2.85451948983685	3.97725713049468	6.97078987000727	5.0498615645081	5.06509199969359
Unigene0000488	4.11269979172415	3.93657989997074	4.30397498976757	3.8519114294633	4.73139552499823
Unigene0000489	3.62643632005866	3.62314969963935	4.04781500760862	2.71096179615802	4.29727854071269
Unigene0000490	4.41404256864295	3.96232825379041	4.19228536900271	3.28679265901012	3.12228735007995
Unigene0000491	4.68087971606454	5.40289943262043	4.65068261778432	4.06453813895662	2.75386969400726
Unigene0000492	4.82690943356105	4.93278275289896	3.69196048005428	4.80400990655573	4.02981497982535
Unigene0000493	3.52898169806296	4.21496737458063	4.83102843259559	5.7974104392618	4.8526384176142
Unigene0000494	5.0748619457779	4.82835657450113	5.3506500971597	5.09250132368211	2.85706182278886
Unigene0000495	3.98397729688551	4.37268916427458	3.13066743063648	4.14676794408566	3.19939515741194
Unigene0000496	4.78598908794635	3.54328252700035	4.78028844074228	5.87072093053514	6.13008466202636
Unigene0000497	2.12992740221974	4.34431064882197	3.19129404540691	4.85260122185514	2.59000096858035
Unigene0000498	3.89356043566137	5.48179939720767	4.24824233917957	3.89848669232351	3.6038540854143
Unigene0000499	4.22592307785686	2.21383566270865	2.66068011791945	2.17073231103352	4.87705103250818
